[rosmaster.main][INFO] 2024-10-17 21:45:40,132: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-10-17 21:45:40,133: Starting ROS Master Node
[rosmaster.master][INFO] 2024-10-17 21:48:02,675: +PUB [/rosout] /map_saver http://nx:33547/
[rosmaster.master][INFO] 2024-10-17 21:48:02,677: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:33547/
[rosmaster.master][INFO] 2024-10-17 21:48:02,678: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:33547/
[rosmaster.master][INFO] 2024-10-17 21:48:02,689: +SUB [/map] /map_saver http://nx:33547/
[rosmaster.master][INFO] 2024-10-17 21:48:02,690: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:33547/']
[rosmaster.master][INFO] 2024-10-17 21:48:02,694: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:33547/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:02,915: -SUB [/map] /map_saver http://nx:33547/
[rosmaster.master][INFO] 2024-10-17 21:48:03,101: -PUB [/rosout] /map_saver http://nx:33547/
[rosmaster.master][INFO] 2024-10-17 21:48:03,103: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:39647
[rosmaster.master][INFO] 2024-10-17 21:48:03,105: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:39647
[rosmaster.master][INFO] 2024-10-17 21:48:03,141: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']
[rosmaster.master][INFO] 2024-10-17 21:48:03,143: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:03,600: +PUB [/rosout] /map_saver http://nx:46127/
[rosmaster.master][INFO] 2024-10-17 21:48:03,603: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:46127/
[rosmaster.master][INFO] 2024-10-17 21:48:03,605: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:46127/
[rosmaster.master][INFO] 2024-10-17 21:48:03,606: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:46127/']
[rosmaster.master][INFO] 2024-10-17 21:48:03,615: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:46127/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:03,619: +SUB [/map] /map_saver http://nx:46127/
[rosmaster.master][INFO] 2024-10-17 21:48:03,835: -SUB [/map] /map_saver http://nx:46127/
[rosmaster.master][INFO] 2024-10-17 21:48:04,018: -PUB [/rosout] /map_saver http://nx:46127/
[rosmaster.master][INFO] 2024-10-17 21:48:04,019: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']
[rosmaster.master][INFO] 2024-10-17 21:48:04,022: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:46985
[rosmaster.master][INFO] 2024-10-17 21:48:04,024: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:46985
[rosmaster.master][INFO] 2024-10-17 21:48:04,026: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:04,512: +PUB [/rosout] /map_saver http://nx:33559/
[rosmaster.master][INFO] 2024-10-17 21:48:04,514: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:33559/
[rosmaster.master][INFO] 2024-10-17 21:48:04,515: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:33559/
[rosmaster.master][INFO] 2024-10-17 21:48:04,525: +SUB [/map] /map_saver http://nx:33559/
[rosmaster.master][INFO] 2024-10-17 21:48:04,530: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:33559/']
[rosmaster.master][INFO] 2024-10-17 21:48:04,533: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:33559/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:04,766: -SUB [/map] /map_saver http://nx:33559/
[rosmaster.master][INFO] 2024-10-17 21:48:04,951: -PUB [/rosout] /map_saver http://nx:33559/
[rosmaster.master][INFO] 2024-10-17 21:48:04,954: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:58089
[rosmaster.master][INFO] 2024-10-17 21:48:04,958: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:58089
[rosmaster.master][INFO] 2024-10-17 21:48:04,978: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']
[rosmaster.master][INFO] 2024-10-17 21:48:04,981: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:05,446: +PUB [/rosout] /map_saver http://nx:44083/
[rosmaster.master][INFO] 2024-10-17 21:48:05,448: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:44083/
[rosmaster.master][INFO] 2024-10-17 21:48:05,450: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:44083/
[rosmaster.master][INFO] 2024-10-17 21:48:05,453: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:44083/']
[rosmaster.master][INFO] 2024-10-17 21:48:05,459: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:44083/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:05,464: +SUB [/map] /map_saver http://nx:44083/
[rosmaster.master][INFO] 2024-10-17 21:48:05,683: -SUB [/map] /map_saver http://nx:44083/
[rosmaster.master][INFO] 2024-10-17 21:48:05,865: -PUB [/rosout] /map_saver http://nx:44083/
[rosmaster.master][INFO] 2024-10-17 21:48:05,867: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:33171
[rosmaster.master][INFO] 2024-10-17 21:48:05,869: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:33171
[rosmaster.master][INFO] 2024-10-17 21:48:05,883: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']
[rosmaster.master][INFO] 2024-10-17 21:48:05,886: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:06,392: +PUB [/rosout] /map_saver http://nx:36395/
[rosmaster.master][INFO] 2024-10-17 21:48:06,394: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:36395/
[rosmaster.master][INFO] 2024-10-17 21:48:06,396: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:36395/
[rosmaster.master][INFO] 2024-10-17 21:48:06,406: +SUB [/map] /map_saver http://nx:36395/
[rosmaster.master][INFO] 2024-10-17 21:48:06,444: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:36395/']
[rosmaster.master][INFO] 2024-10-17 21:48:06,447: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:36395/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:06,669: -SUB [/map] /map_saver http://nx:36395/
[rosmaster.master][INFO] 2024-10-17 21:48:06,854: -PUB [/rosout] /map_saver http://nx:36395/
[rosmaster.master][INFO] 2024-10-17 21:48:06,856: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:57879
[rosmaster.master][INFO] 2024-10-17 21:48:06,858: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:57879
[rosmaster.master][INFO] 2024-10-17 21:48:06,865: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']
[rosmaster.master][INFO] 2024-10-17 21:48:06,868: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:07,444: +PUB [/rosout] /map_saver http://nx:39157/
[rosmaster.master][INFO] 2024-10-17 21:48:07,446: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:39157/
[rosmaster.master][INFO] 2024-10-17 21:48:07,447: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:39157/
[rosmaster.master][INFO] 2024-10-17 21:48:07,455: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:39157/']
[rosmaster.master][INFO] 2024-10-17 21:48:07,460: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:39157/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:07,463: +SUB [/map] /map_saver http://nx:39157/
[rosmaster.master][INFO] 2024-10-17 21:48:07,680: -SUB [/map] /map_saver http://nx:39157/
[rosmaster.master][INFO] 2024-10-17 21:48:07,866: -PUB [/rosout] /map_saver http://nx:39157/
[rosmaster.master][INFO] 2024-10-17 21:48:07,868: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:56143
[rosmaster.master][INFO] 2024-10-17 21:48:07,870: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:56143
[rosmaster.master][INFO] 2024-10-17 21:48:07,871: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']
[rosmaster.master][INFO] 2024-10-17 21:48:07,874: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:08,358: +PUB [/rosout] /map_saver http://nx:45495/
[rosmaster.master][INFO] 2024-10-17 21:48:08,360: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:45495/
[rosmaster.master][INFO] 2024-10-17 21:48:08,362: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:45495/
[rosmaster.master][INFO] 2024-10-17 21:48:08,365: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:45495/']
[rosmaster.master][INFO] 2024-10-17 21:48:08,370: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:45495/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:08,377: +SUB [/map] /map_saver http://nx:45495/
[rosmaster.master][INFO] 2024-10-17 21:48:08,589: -SUB [/map] /map_saver http://nx:45495/
[rosmaster.master][INFO] 2024-10-17 21:48:08,774: -PUB [/rosout] /map_saver http://nx:45495/
[rosmaster.master][INFO] 2024-10-17 21:48:08,776: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']
[rosmaster.master][INFO] 2024-10-17 21:48:08,779: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:08,780: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:47543
[rosmaster.master][INFO] 2024-10-17 21:48:08,782: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:47543
[rosmaster.master][INFO] 2024-10-17 21:48:09,380: +PUB [/rosout] /map_saver http://nx:46191/
[rosmaster.master][INFO] 2024-10-17 21:48:09,383: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:46191/
[rosmaster.master][INFO] 2024-10-17 21:48:09,385: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:46191/
[rosmaster.master][INFO] 2024-10-17 21:48:09,388: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:46191/']
[rosmaster.master][INFO] 2024-10-17 21:48:09,395: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:46191/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:09,398: +SUB [/map] /map_saver http://nx:46191/
[rosmaster.master][INFO] 2024-10-17 21:48:09,617: -SUB [/map] /map_saver http://nx:46191/
[rosmaster.master][INFO] 2024-10-17 21:48:09,800: -PUB [/rosout] /map_saver http://nx:46191/
[rosmaster.master][INFO] 2024-10-17 21:48:09,802: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:54281
[rosmaster.master][INFO] 2024-10-17 21:48:09,804: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:54281
[rosmaster.master][INFO] 2024-10-17 21:48:09,875: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']
[rosmaster.master][INFO] 2024-10-17 21:48:09,877: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:10,353: +PUB [/rosout] /map_saver http://nx:40213/
[rosmaster.master][INFO] 2024-10-17 21:48:10,355: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:40213/
[rosmaster.master][INFO] 2024-10-17 21:48:10,356: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:40213/
[rosmaster.master][INFO] 2024-10-17 21:48:10,366: +SUB [/map] /map_saver http://nx:40213/
[rosmaster.master][INFO] 2024-10-17 21:48:10,382: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:40213/']
[rosmaster.master][INFO] 2024-10-17 21:48:10,395: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:40213/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:10,609: -SUB [/map] /map_saver http://nx:40213/
[rosmaster.master][INFO] 2024-10-17 21:48:10,794: -PUB [/rosout] /map_saver http://nx:40213/
[rosmaster.master][INFO] 2024-10-17 21:48:10,796: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']
[rosmaster.master][INFO] 2024-10-17 21:48:10,797: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:44977
[rosmaster.master][INFO] 2024-10-17 21:48:10,800: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:10,801: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:44977
[rosmaster.master][INFO] 2024-10-17 21:48:11,280: +PUB [/rosout] /map_saver http://nx:45361/
[rosmaster.master][INFO] 2024-10-17 21:48:11,282: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:45361/
[rosmaster.master][INFO] 2024-10-17 21:48:11,284: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:45361/
[rosmaster.master][INFO] 2024-10-17 21:48:11,296: +SUB [/map] /map_saver http://nx:45361/
[rosmaster.master][INFO] 2024-10-17 21:48:11,301: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:45361/']
[rosmaster.master][INFO] 2024-10-17 21:48:11,305: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:45361/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:11,528: -SUB [/map] /map_saver http://nx:45361/
[rosmaster.master][INFO] 2024-10-17 21:48:11,712: -PUB [/rosout] /map_saver http://nx:45361/
[rosmaster.master][INFO] 2024-10-17 21:48:11,716: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:55151
[rosmaster.master][INFO] 2024-10-17 21:48:11,718: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:55151
[rosmaster.master][INFO] 2024-10-17 21:48:11,803: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']
[rosmaster.master][INFO] 2024-10-17 21:48:11,806: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:12,207: +PUB [/rosout] /map_saver http://nx:42485/
[rosmaster.master][INFO] 2024-10-17 21:48:12,210: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:42485/
[rosmaster.master][INFO] 2024-10-17 21:48:12,212: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:42485/
[rosmaster.master][INFO] 2024-10-17 21:48:12,214: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:42485/']
[rosmaster.master][INFO] 2024-10-17 21:48:12,218: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:42485/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:12,226: +SUB [/map] /map_saver http://nx:42485/
[rosmaster.master][INFO] 2024-10-17 21:48:12,453: -SUB [/map] /map_saver http://nx:42485/
[rosmaster.master][INFO] 2024-10-17 21:48:12,637: -PUB [/rosout] /map_saver http://nx:42485/
[rosmaster.master][INFO] 2024-10-17 21:48:12,639: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:40157
[rosmaster.master][INFO] 2024-10-17 21:48:12,641: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:40157
[rosmaster.master][INFO] 2024-10-17 21:48:12,706: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']
[rosmaster.master][INFO] 2024-10-17 21:48:12,709: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:13,142: +PUB [/rosout] /map_saver http://nx:33817/
[rosmaster.master][INFO] 2024-10-17 21:48:13,144: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:33817/
[rosmaster.master][INFO] 2024-10-17 21:48:13,146: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:33817/
[rosmaster.master][INFO] 2024-10-17 21:48:13,157: +SUB [/map] /map_saver http://nx:33817/
[rosmaster.master][INFO] 2024-10-17 21:48:13,210: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:33817/']
[rosmaster.master][INFO] 2024-10-17 21:48:13,215: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:33817/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:13,440: -SUB [/map] /map_saver http://nx:33817/
[rosmaster.master][INFO] 2024-10-17 21:48:13,621: -PUB [/rosout] /map_saver http://nx:33817/
[rosmaster.master][INFO] 2024-10-17 21:48:13,622: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']
[rosmaster.master][INFO] 2024-10-17 21:48:13,624: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:13,625: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:49179
[rosmaster.master][INFO] 2024-10-17 21:48:13,627: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:49179
[rosmaster.master][INFO] 2024-10-17 21:48:14,113: +PUB [/rosout] /map_saver http://nx:35803/
[rosmaster.master][INFO] 2024-10-17 21:48:14,114: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:35803/
[rosmaster.master][INFO] 2024-10-17 21:48:14,117: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:35803/
[rosmaster.master][INFO] 2024-10-17 21:48:14,118: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:35803/']
[rosmaster.master][INFO] 2024-10-17 21:48:14,123: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/', 'http://nx:35803/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:14,132: +SUB [/map] /map_saver http://nx:35803/
[rosmaster.master][INFO] 2024-10-17 21:48:14,343: -SUB [/map] /map_saver http://nx:35803/
[rosmaster.master][INFO] 2024-10-17 21:48:14,529: -PUB [/rosout] /map_saver http://nx:35803/
[rosmaster.master][INFO] 2024-10-17 21:48:14,532: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:56693
[rosmaster.master][INFO] 2024-10-17 21:48:14,533: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:56693
[rosmaster.master][INFO] 2024-10-17 21:48:14,622: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']
[rosmaster.master][INFO] 2024-10-17 21:48:14,625: publisherUpdate[/rosout] -> http://nx:40279/ ['http://nx:42171/', 'http://nx:34049/', 'http://nx:43397/', 'http://nx:43563/', 'http://nx:37783/', 'http://nx:40441/', 'http://nx:32853/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-17 21:48:15,072: +PUB [/rosout] /map_saver http://nx:45393/
[rosmaster.master][INFO] 2024-10-17 21:48:15,074: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:45393/
[rosmaster.master][INFO] 2024-10-17 21:48:15,075: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:45393/
[rosmaster.master][INFO] 2024-10-17 21:48:15,086: +SUB [/map] /map_saver http://nx:45393/
